B,G,R
90.58840129815154,87.43927827897294,84.54740864580846
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
88.8951601523917,85.65480321205511,83.11440171960832
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
87.20191900663185,86.54704074551402,83.11440171960832
87.20191900663185,86.54704074551402,83.11440171960832
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.8951601523917,85.65480321205511,83.83090518270839
88.8951601523917,85.65480321205511,83.83090518270839
89.74178072527161,86.54704074551402,84.54740864580846
90.58840129815154,87.43927827897294,85.26391210890854
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
90.58840129815154,87.43927827897294,84.54740864580846
89.74178072527161,86.54704074551402,83.83090518270839
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,86.54704074551402,81.68139479340817
89.74178072527161,87.43927827897294,82.39789825650826
89.74178072527161,87.43927827897294,82.39789825650826
89.74178072527161,87.43927827897294,82.39789825650826
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
87.20191900663185,86.54704074551402,83.11440171960832
87.20191900663185,86.54704074551402,83.11440171960832
87.20191900663185,86.54704074551402,83.11440171960832
87.20191900663185,86.54704074551402,83.11440171960832
87.20191900663185,86.54704074551402,83.11440171960832
87.20191900663185,86.54704074551402,83.11440171960832
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
90.58840129815154,85.65480321205511,83.11440171960832
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
87.20191900663185,86.54704074551402,83.11440171960832
87.20191900663185,86.54704074551402,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
88.04853957951177,84.7625656785962,82.39789825650826
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
91.43502187103145,86.54704074551402,83.83090518270839
92.28164244391138,87.43927827897294,84.54740864580846
92.28164244391138,87.43927827897294,84.54740864580846
92.28164244391138,87.43927827897294,84.54740864580846
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
89.74178072527161,86.54704074551402,83.83090518270839
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
87.20191900663185,86.54704074551402,83.11440171960832
88.04853957951177,87.43927827897294,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
90.58840129815154,85.65480321205511,83.11440171960832
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
92.28164244391138,86.54704074551402,83.83090518270839
92.28164244391138,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
90.58840129815154,87.43927827897294,84.54740864580846
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
87.20191900663185,82.08585307821949,80.24838786720804
88.04853957951177,82.9780906116784,80.9648913303081
88.8951601523917,83.8703281451373,81.68139479340817
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.04853957951177,82.9780906116784,80.9648913303081
88.04853957951177,82.9780906116784,80.9648913303081
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
88.8951601523917,83.8703281451373,81.68139479340817
88.04853957951177,82.9780906116784,80.9648913303081
88.04853957951177,82.9780906116784,80.9648913303081
88.04853957951177,82.9780906116784,80.9648913303081
88.04853957951177,82.9780906116784,80.9648913303081
88.8951601523917,83.8703281451373,81.68139479340817
89.74178072527161,84.7625656785962,82.39789825650826
90.58840129815154,85.65480321205511,83.11440171960832
89.74178072527161,84.7625656785962,82.39789825650826
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
91.43502187103145,86.54704074551402,83.83090518270839
92.28164244391138,86.54704074551402,83.83090518270839
91.43502187103145,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
91.43502187103145,88.33151581243183,85.26391210890854
91.43502187103145,88.33151581243183,85.26391210890854
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
89.74178072527161,86.54704074551402,84.54740864580846
89.74178072527161,86.54704074551402,84.54740864580846
89.74178072527161,86.54704074551402,84.54740864580846
90.58840129815154,87.43927827897294,85.26391210890854
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
88.8951601523917,85.65480321205511,83.11440171960832
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,86.54704074551402,81.68139479340817
89.74178072527161,87.43927827897294,82.39789825650826
90.58840129815154,88.33151581243183,83.11440171960832
90.58840129815154,88.33151581243183,83.11440171960832
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
90.58840129815154,87.43927827897294,84.54740864580846
89.74178072527161,86.54704074551402,83.83090518270839
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
87.20191900663185,86.54704074551402,83.11440171960832
87.20191900663185,86.54704074551402,83.11440171960832
87.20191900663185,86.54704074551402,83.11440171960832
87.20191900663185,86.54704074551402,83.11440171960832
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
88.04853957951177,87.43927827897294,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
89.74178072527161,86.54704074551402,83.83090518270839
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
89.74178072527161,86.54704074551402,83.83090518270839
88.8951601523917,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
92.28164244391138,87.43927827897294,84.54740864580846
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
90.58840129815154,87.43927827897294,84.54740864580846
89.74178072527161,86.54704074551402,83.83090518270839
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
88.8951601523917,85.65480321205511,83.11440171960832
87.20191900663185,86.54704074551402,83.11440171960832
88.04853957951177,87.43927827897294,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
90.58840129815154,85.65480321205511,83.11440171960832
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
91.43502187103145,86.54704074551402,83.83090518270839
92.28164244391138,86.54704074551402,83.83090518270839
92.28164244391138,86.54704074551402,83.83090518270839
92.28164244391138,87.43927827897294,84.54740864580846
92.28164244391138,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
90.58840129815154,87.43927827897294,84.54740864580846
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
89.74178072527161,86.54704074551402,83.83090518270839
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
90.58840129815154,87.43927827897294,84.54740864580846
87.20191900663185,82.08585307821949,80.24838786720804
88.04853957951177,82.9780906116784,80.9648913303081
88.8951601523917,83.8703281451373,81.68139479340817
89.74178072527161,84.7625656785962,82.39789825650826
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.04853957951177,82.9780906116784,80.9648913303081
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
87.20191900663185,83.8703281451373,81.68139479340817
87.20191900663185,83.8703281451373,81.68139479340817
87.20191900663185,83.8703281451373,81.68139479340817
88.04853957951177,84.7625656785962,82.39789825650826
88.8951601523917,83.8703281451373,81.68139479340817
88.04853957951177,82.9780906116784,80.9648913303081
88.04853957951177,82.9780906116784,80.9648913303081
88.04853957951177,82.9780906116784,80.9648913303081
88.04853957951177,82.9780906116784,80.9648913303081
88.04853957951177,82.9780906116784,80.9648913303081
88.8951601523917,83.8703281451373,81.68139479340817
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
88.8951601523917,83.8703281451373,81.68139479340817
89.74178072527161,84.7625656785962,82.39789825650826
89.74178072527161,84.7625656785962,82.39789825650826
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
91.43502187103145,86.54704074551402,83.83090518270839
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
90.58840129815154,85.65480321205511,83.11440171960832
